"date","counts"
2019-06-13 16:00:01,7.6506445514369
2019-06-13 17:00:01,7.9098566672694
2019-06-13 18:00:01,7.78572089653462
2019-06-13 19:00:01,7.6251071482389
2019-06-13 20:00:01,7.24494154633701
2019-06-13 21:00:01,7.22183582528845
2019-06-13 22:00:01,6.96034772910131
2019-06-13 23:00:01,6.89162589705225
2019-06-14 00:00:01,5.85793315448346
2019-06-14 01:00:01,4.85203026391962
2019-06-14 02:00:01,4.52178857704904
2019-06-14 03:00:01,4.26267987704132
2019-06-14 04:00:01,4.27666611901606
2019-06-14 05:00:01,4.64439089914137
2019-06-14 06:00:01,5.26269018890489
2019-06-14 07:00:01,5.64190707093811
2019-06-14 08:00:01,6.51471269087253
2019-06-14 09:00:01,6.38687931936265
2019-06-14 10:00:01,6.74405918631135
2019-06-14 11:00:01,7.26403014289953
2019-06-14 12:00:01,7.67322312112171
2019-06-14 13:00:01,7.76387128782022
2019-06-14 14:00:01,7.68109900153636
2019-06-14 15:00:01,7.68616230349291
2019-06-14 16:00:01,7.74802852443238
2019-06-14 17:00:01,7.8804263442924
2019-06-14 18:00:01,7.80669637252118
2019-06-14 19:00:01,7.82724090175281
2019-06-14 20:00:01,7.76768727718691
2019-06-14 21:00:01,7.80016307039296
2019-06-14 22:00:01,7.54802896993501
2019-06-14 23:00:01,7.20785987143248
2019-06-15 00:00:01,6.68835471394676
2019-06-15 01:00:01,6.21060007702465
2019-06-15 02:00:01,5.77144112313002
2019-06-15 03:00:01,5.31320597904179
2019-06-15 04:00:01,4.72738781871234
2019-06-15 05:00:01,4.71849887129509
2019-06-15 06:00:01,4.45434729625351
2019-06-15 07:00:01,4.88280192258637
2019-06-15 08:00:01,5.70711026474888
2019-06-15 09:00:01,6.04263283368238
2019-06-15 10:00:01,6.67203294546107
2019-06-15 11:00:01,7.11558212618445
2019-06-15 12:00:01,7.52994337060159
2019-06-15 13:00:01,7.75662333453886
2019-06-15 14:00:01,7.81762544305337
2019-06-15 15:00:01,7.78447323573647
2019-06-15 16:00:01,7.79564653633459
2019-06-15 17:00:01,7.79358680337158
2019-06-15 18:00:01,7.85205020726589
